-6X4xd4ggsM, 30.000, 40.000, "/m/02qldy,/m/05zppz,/m/09x0r"
-6aAg2W7JVc, 30.000, 40.000, "/m/05zppz,/m/09x0r"
-6byvHSGNdw, 540.000, 550.000, "/m/05zppz,/m/09x0r"
-6dWquklC08, 30.000, 40.000, "/m/02qldy,/m/05zppz,/m/09x0r"
-6meh5lxxvc, 30.000, 40.000, "/m/02zsn,/m/05zppz,/m/09x0r"
-6mzkj0B79k, 30.000, 40.000, "/m/05zppz,/m/09x0r"
-6u9AZ3_clM, 30.000, 40.000, "/m/02qldy,/m/05zppz,/m/09x0r"
-714doUQec4, 30.000, 40.000, "/m/01h8n0,/m/05zppz,/m/09x0r"
-742YRK1f48, 30.000, 40.000, "/m/05zppz,/m/09x0r"
-74VNtYbm88, 30.000, 40.000, "/m/02qldy,/m/05zppz,/m/09x0r"
-7884X3Z6b4, 30.000, 40.000, "/m/02qldy,/m/05zppz,/m/09x0r"
-7BYsI8xm2c, 510.000, 520.000, "/m/05zppz,/m/09x0r"
-7KUhFgzofk, 30.000, 40.000, "/m/02qldy,/m/05zppz,/m/09x0r"
-7T7NoyP3ww, 30.000, 40.000, "/m/02qldy,/m/05zppz,/m/09x0r"
-7kDbrnkQBQ, 30.000, 40.000, "/m/02qldy,/m/05zppz,/m/09x0r"
-7o4Z_nZ43A, 21.000, 31.000, "/m/02qldy,/m/05zppz,/m/09x0r,/m/0brhx"
-7t8MB_e7Wg, 30.000, 40.000, "/m/02qldy,/m/05zppz,/m/09x0r"
-81q2Ugx54Y, 22.000, 32.000, "/m/02qldy,/m/05zppz,/m/09x0r"
-8B9fFirrKo, 30.000, 40.000, "/m/01h8n0,/m/05zppz,/m/09x0r,/m/0ytgt"
-8JX2fsOgpA, 30.000, 40.000, "/m/01h8n0,/m/04rlf,/m/05zppz,/m/09x0r"
-8RuvUaOmz4, 30.000, 40.000, "/m/05zppz,/m/09x0r"
-8SHCbrDQH4, 30.000, 40.000, "/m/05zppz,/m/09x0r,/m/0ytgt"
-8Ts7zt3Uhw, 30.000, 40.000, "/m/02qldy,/m/05zppz,/m/09x0r"
-8VFwoAtyvU, 20.000, 30.000, "/m/05zppz,/m/09x0r"
-8Xa3Kv8gMM, 30.000, 40.000, "/m/05zppz,/m/09x0r"
-8dIJQqA8Uk, 30.000, 40.000, "/m/02qldy,/m/05zppz,/m/09x0r"
-8hF1vh5k2Y, 30.000, 40.000, "/m/05zppz,/m/09x0r"
-8jdoObwHHk, 30.000, 40.000, "/m/02qldy,/m/04rlf,/m/05zppz,/m/09x0r"
-8js0lxTLvU, 30.000, 40.000, "/m/02qldy,/m/05zppz,/m/09x0r"
-8khU075HT4, 30.000, 40.000, "/m/02qldy,/m/05zppz,/m/09x0r"
-8oqBwlVXDM, 30.000, 40.000, "/m/028ght,/m/05zppz"
-8vNZgUbZPA, 30.000, 40.000, "/m/02qldy,/m/05zppz,/m/09x0r"
-8wCzX0fCgg, 30.000, 40.000, "/m/02qldy,/m/05zppz,/m/09x0r"
-91YNgiNXkA, 30.000, 40.000, "/m/02qldy,/m/05zppz,/m/09x0r"
-91yRMVzxkk, 30.000, 40.000, "/m/02qldy,/m/05zppz,/m/09x0r"
-9BUVsu-Uwg, 30.000, 40.000, "/m/02zsn,/m/05zppz,/m/09x0r"
-9NQuRmt9M4, 30.000, 40.000, "/m/02qldy,/m/05zppz,/m/09x0r"
-9NaIYULk6s, 30.000, 40.000, "/m/02qldy,/m/04rlf,/m/05zppz,/m/09x0r"
-9R4WPSKE3Q, 30.000, 40.000, "/m/02qldy,/m/02zsn,/m/05zppz,/m/09x0r"
-9UmHhoiSXE, 30.000, 40.000, "/m/02qldy,/m/05zppz,/m/09x0r"
-9adQ250thM, 30.000, 40.000, "/m/02qldy,/m/05zppz,/m/09x0r"
-9c3tYBiLa4, 9.000, 19.000, "/m/01h8n0,/m/02qldy,/m/05zppz,/m/09x0r"
-9cHxEuPfqk, 30.000, 40.000, "/m/02qldy,/m/05zppz,/m/09x0r"
-9hFRcpegyU, 30.000, 40.000, "/m/02qldy,/m/05zppz,/m/09x0r,/m/0brhx"
-9jNzPLL4Ac, 30.000, 40.000, "/m/02qldy,/m/05zppz,/m/09x0r"
-9m7ER39V1c, 30.000, 40.000, "/m/05zppz,/m/09x0r"
-A0q-dich3k, 30.000, 40.000, "/m/05zppz,/m/09x0r"
-A3jpHw8hsU, 30.000, 40.000, "/m/02qldy,/m/05zppz,/m/09x0r"
-A58a467CRw, 30.000, 40.000, "/m/02qldy,/m/05zppz,/m/09x0r"
-A5MLGdIEOI, 30.000, 40.000, "/m/02qldy,/m/05zppz,/m/09x0r"
-A5Ozm4-tBM, 30.000, 40.000, "/m/02qldy,/m/05zppz,/m/09x0r"
-A7zPShC2A8, 15.000, 25.000, "/m/05zppz,/m/09x0r"
-AGGEFbj8KM, 30.000, 40.000, "/m/02qldy,/m/05zppz,/m/09x0r"
-AGVc8gKQe8, 30.000, 40.000, "/m/02qldy,/m/05zppz,/m/09x0r"
-AGblYPZlzQ, 30.000, 40.000, "/m/02qldy,/m/05zppz,/m/09x0r"
-AMMu6i5E6c, 30.000, 40.000, "/m/02qldy,/m/05zppz,/m/09x0r"
-AR9jOyuGg0, 30.000, 40.000, "/m/05zppz,/m/09x0r"
-AT96uHCxuc, 30.000, 40.000, "/m/02qldy,/m/05zppz,/m/09x0r"
-AVfxHm4Y9A, 30.000, 40.000, "/m/02qldy,/m/04rlf,/m/05zppz,/m/09x0r"
-AWN7tSV9R4, 30.000, 40.000, "/m/02qldy,/m/05zppz,/m/09x0r"
-AXT5hSYvuc, 90.000, 100.000, "/m/05zppz,/m/09x0r"
-ArF9r5FgoE, 30.000, 40.000, "/m/02qldy,/m/05zppz,/m/09x0r"
-At0DIIIDsw, 30.000, 40.000, "/m/02qldy,/m/05zppz,/m/09x0r"
-AwO5ycyKRU, 30.000, 40.000, "/m/02qldy,/m/05zppz,/m/09x0r"
-B3fTAkHT0g, 30.000, 40.000, "/m/02qldy,/m/05zppz,/m/09x0r"
-BBtCFsjrZU, 70.000, 80.000, "/m/05zppz,/m/09x0r"
-BCSoHWFZKs, 30.000, 40.000, "/m/02qldy,/m/05zppz,/m/09x0r"
-BGhLTC--Fs, 30.000, 40.000, "/m/02qldy,/m/04rlf,/m/05zppz,/m/09x0r"
-BLQ7_I4BhI, 30.000, 40.000, "/m/02qldy,/m/05zppz,/m/09x0r"
-BOnmJ_uFyY, 30.000, 40.000, "/m/05zppz,/m/09x0r"
-BQU6akf0qQ, 30.000, 40.000, "/m/02qldy,/m/05zppz,/m/09x0r"
-BQq4tT-Kzg, 30.000, 40.000, "/m/05zppz,/m/09x0r"
-BRX7T5VPmk, 30.000, 40.000, "/m/05zppz,/m/09x0r,/m/0brhx"
-BRpuLsiTuw, 30.000, 40.000, "/m/02qldy,/m/05zppz,/m/09x0r"
-Bc2GgHj-fk, 30.000, 40.000, "/m/02qldy,/m/05zppz,/m/09x0r"
-Bh_mDz-834, 30.000, 40.000, "/m/02qldy,/m/05zppz,/m/09x0r"
-BhsirU0iJU, 30.000, 40.000, "/m/05zppz,/m/09x0r"
-BmnSDoU1Z0, 30.000, 40.000, "/m/05zppz,/m/09x0r"
-BnUtP4MZl0, 30.000, 40.000, "/m/01h8n0,/m/02qldy,/m/02zsn,/m/05zppz,/m/09x0r,/m/0ytgt"
-BxHbvWUGms, 30.000, 40.000, "/m/02qldy,/m/05zppz,/m/09x0r"
-C4DCeAVFco, 30.000, 40.000, "/m/02qldy,/m/05zppz,/m/09x0r"
-C4KXwVEa5s, 30.000, 40.000, "/m/02qldy,/m/02zsn,/m/05zppz,/m/09x0r"
-C8lz1HKEuo, 130.000, 140.000, "/m/05zppz,/m/09x0r"
-CBhb_tQ4vU, 30.000, 40.000, "/m/02qldy,/m/05zppz,/m/09x0r"
-CIjHzlSUp8, 30.000, 40.000, "/m/02qldy,/m/05zppz,/m/09x0r"
-CJBQxrsxkg, 30.000, 40.000, "/m/02qldy,/m/05zppz,/m/09x0r"
-CLAtFI_EQI, 30.000, 40.000, "/m/02qldy,/m/05zppz,/m/09x0r"
-CZHTNnapBE, 30.000, 40.000, "/m/02qldy,/m/05zppz,/m/09x0r"
-C_WeAitxw0, 30.000, 40.000, "/m/02qldy,/m/05zppz,/m/09x0r"
-CeK48FUjKc, 30.000, 40.000, "/m/02qldy,/m/05zppz,/m/09x0r"
-Ci8mf310_s, 30.000, 40.000, "/m/02qldy,/m/04rlf,/m/05zppz,/m/09x0r"
-Ck_8hCeWC0, 30.000, 40.000, "/m/02qldy,/m/05zppz,/m/09x0r"
-Clf9NLbd9c, 30.000, 40.000, "/m/02qldy,/m/05zppz,/m/09x0r"
-Cn1vA-_mNQ, 30.000, 40.000, "/m/02qldy,/m/05zppz,/m/09x0r"
-Cq_fnglYpI, 30.000, 40.000, "/m/02qldy,/m/05zppz,/m/09x0r"
-DB8qYAoU-g, 30.000, 40.000, "/m/02qldy,/m/05zppz,/m/09x0r"
-DBAuKIfbFs, 30.000, 40.000, "/m/05zppz,/m/09x0r,/m/0h0rv,/t/dd00129"
-DE-MVPECNI, 30.000, 40.000, "/m/05zppz,/m/09x0r"
-DGIksQszQ0, 30.000, 40.000, "/m/02qldy,/m/05zppz,/m/09x0r"
-DXYTmYqglE, 30.000, 40.000, "/m/02qldy,/m/05zppz,/m/09x0r"
-DynYB9o5yg, 30.000, 40.000, "/m/02qldy,/m/04rlf,/m/05zppz,/m/09x0r"
-DzoLpTJXjs, 30.000, 40.000, "/m/02qldy,/m/05zppz,/m/09x0r"
-E-Bd2J7Efo, 30.000, 40.000, "/m/02qldy,/m/05zppz,/m/09x0r"
-E1qH5mg0sU, 30.000, 40.000, "/m/05zppz,/m/09x0r,/m/0ytgt"
-E3r0kUGfoc, 30.000, 40.000, "/m/02qldy,/m/05zppz,/m/09x0r"
-E4bXKgWPAE, 30.000, 40.000, "/m/02qldy,/m/05zppz,/m/09x0r"
-E8-Jl8mwM0, 30.000, 40.000, "/m/02qldy,/m/05zppz,/m/09x0r"
-E8XmCE3MWQ, 30.000, 40.000, "/m/05zppz,/m/09x0r"
-EKTFn3Jeyk, 160.000, 170.000, "/m/05zppz,/m/09x0r"
-EPuLlKbiYE, 30.000, 40.000, "/m/05zppz,/m/09x0r"
-EWyYYBHsbQ, 30.000, 40.000, "/m/02qldy,/m/05zppz,/m/09x0r"
-EcMYw9YGmw, 30.000, 40.000, "/m/02qldy,/m/04rlf,/m/05zppz,/m/09x0r"
-EcacXewbZw, 30.000, 40.000, "/m/02qldy,/m/05zppz,/m/09x0r"
-EgLNFFxfM8, 30.000, 40.000, "/m/02qldy,/m/05zppz,/m/09x0r"
-EhMmJEwbTg, 30.000, 40.000, "/m/02qldy,/m/04rlf,/m/05zppz,/m/09x0r"
-Erf2bZnKLo, 30.000, 40.000, "/m/05zppz,/m/09x0r"
-EsCFzhpfCI, 30.000, 40.000, "/m/02qldy,/m/05zppz,/m/09x0r"
-EuvO0H9Dgk, 30.000, 40.000, "/m/04rlf,/m/05zppz,/m/09x0r"
-F6_LJhZmdM, 30.000, 40.000, "/m/02qldy,/m/05zppz,/m/09x0r"
-FA_eHMHKjY, 30.000, 40.000, "/m/02qldy,/m/05zppz,/m/09x0r"
-FE6uOqN2OA, 30.000, 40.000, "/m/02qldy,/m/05zppz,/m/09x0r"
-FEw8lN3D4Y, 30.000, 40.000, "/m/02qldy,/m/04rlf,/m/05zppz,/m/09x0r"
-FRGpQEpEWM, 30.000, 40.000, "/m/01h8n0,/m/04rlf,/m/05zppz,/m/09x0r,/m/0l15bq"
-FUekNGdqWA, 0.000, 9.000, "/m/01h8n0,/m/05zppz,/m/09x0r"
-FdpRMw2CYs, 30.000, 40.000, "/m/02qldy,/m/05zppz,/m/09x0r"
-Fk75FfKbaI, 30.000, 40.000, "/m/02qldy,/m/05zppz,/m/09x0r,/m/0brhx"
-Fl0fD8B318, 30.000, 40.000, "/m/02qldy,/m/04rlf,/m/05zppz,/m/09x0r"
-FrcPs3ZZNY, 50.000, 60.000, "/m/05zppz,/m/09x0r"
-FxLatDz5fg, 30.000, 40.000, "/m/01h8n0,/m/02qldy,/m/05zppz,/m/09x0r"
-FxwuOlIthU, 30.000, 40.000, "/m/02qldy,/m/05zppz,/m/09x0r"
-G8daS5ZQlA, 30.000, 40.000, "/m/02qldy,/m/02zsn,/m/05zppz,/m/09x0r"
-GBVbJfCCbs, 30.000, 40.000, "/m/05zppz,/m/09x0r,/m/0brhx"
-GIknl5ojak, 170.000, 180.000, "/m/04rlf,/m/05zppz,/m/09x0r"
-GL6Sw_U1gk, 30.000, 40.000, "/m/02qldy,/m/05zppz,/m/09x0r"
-GSCu896zWQ, 30.000, 40.000, "/m/02qldy,/m/05zppz,/m/09x0r"
-GTvDE-cTV0, 490.000, 500.000, "/m/05zppz,/m/09x0r"
-GTyLRfVaS4, 30.000, 40.000, "/m/02qldy,/m/05zppz,/m/09x0r"
-Gc1BiEd7ig, 30.000, 40.000, "/m/02qldy,/m/02zsn,/m/05zppz,/m/09x0r"
-Ggd_yVfGQs, 30.000, 40.000, "/m/02qldy,/m/05zppz,/m/09x0r"
-GoRzL3w8xw, 30.000, 40.000, "/m/02qldy,/m/05zppz,/m/09x0r"
-GpxOGhJ6FM, 30.000, 40.000, "/m/05zppz,/m/09x0r"
-GqMojjhncY, 30.000, 40.000, "/m/05zppz,/m/09x0r"
-Gss1DkYHQY, 30.000, 40.000, "/m/02qldy,/m/05zppz,/m/09x0r"
-GtmLu0wDP8, 330.000, 340.000, "/m/01h8n0,/m/05zppz,/m/09x0r"
-Gu-M-lF9Gs, 30.000, 40.000, "/m/05zppz,/m/09x0r"
-H-ofFtUXz8, 30.000, 40.000, "/m/02qldy,/m/05zppz,/m/09x0r"
-H4utH0qaiA, 30.000, 40.000, "/m/04rlf,/m/05zppz,/m/09x0r"
-H6BJfRqeno, 15.000, 25.000, "/m/02qldy,/m/05zppz,/m/09x0r"
-H6tXENnKMY, 30.000, 40.000, "/m/02qldy,/m/04rlf,/m/05zppz,/m/09x0r"
-H7YBeqmBdY, 30.000, 40.000, "/m/04rlf,/m/05zppz,/m/09x0r"
-HBowFMmqLg, 30.000, 40.000, "/m/05zppz,/m/09x0r"
-HCOTrhrUbQ, 30.000, 40.000, "/m/02qldy,/m/05zppz,/m/09x0r"
-HJ6gu8nvYI, 30.000, 40.000, "/m/05zppz,/m/09x0r"
-HJo7I-WDNY, 30.000, 40.000, "/m/02qldy,/m/05zppz,/m/09x0r"
-HPRchUIejk, 30.000, 40.000, "/m/02qldy,/m/05zppz,/m/09x0r"
-HPph-cxdfA, 30.000, 40.000, "/m/01h8n0,/m/05zppz,/m/09x0r"
-HRtMJCRP8I, 30.000, 40.000, "/m/02qldy,/m/05zppz,/m/09x0r"
-HbBXlB7L1k, 20.000, 30.000, "/m/05zppz,/m/09x0r"
-Hba7FQJhz4, 0.000, 5.000, "/m/02qldy,/m/05zppz,/m/09x0r,/m/0brhx"
-HffDpXb8i8, 30.000, 40.000, "/m/05zppz,/m/09x0r"
-HiUp6wpHpI, 11.000, 21.000, "/m/05zppz,/m/09x0r"
-HlaLoyujs8, 110.000, 120.000, "/m/05zppz,/m/09x0r"
-HqgPxshtf8, 30.000, 40.000, "/m/02qldy,/m/05zppz,/m/09x0r,/m/0brhx"
-I0v8WY0XZc, 210.000, 220.000, "/m/04rlf,/m/05zppz,/m/09x0r,/m/0lyf6"
-I71LDAAjEo, 30.000, 40.000, "/m/02qldy,/m/05zppz,/m/09x0r"
-IBuHXmoSLY, 30.000, 40.000, "/m/05zppz,/m/09x0r"
-IEtnn5k918, 30.000, 40.000, "/m/02qldy,/m/05zppz,/m/09x0r"
-IGa2k4O4bQ, 30.000, 40.000, "/m/01h8n0,/m/05zppz,/m/09x0r"
-IIq3_ikACg, 30.000, 40.000, "/m/02qldy,/m/05zppz,/m/09x0r"
-ILeaRxsdgA, 30.000, 40.000, "/m/05zppz,/m/09x0r"
-IM5NrGk9Bg, 30.000, 40.000, "/m/01h8n0,/m/02zsn,/m/04rlf,/m/05zppz,/m/09x0r"
-IQmTDu29j0, 30.000, 40.000, "/m/02qldy,/m/05zppz,/m/09x0r"
-IXQJwGOPJ8, 30.000, 40.000, "/m/02qldy,/m/05zppz,/m/09x0r"
-IkClY2l_-E, 30.000, 40.000, "/m/02qldy,/m/05zppz,/m/09x0r"
-IoA2Bpsb8o, 30.000, 40.000, "/m/05zppz,/m/09x0r"
-J22yBGHHts, 30.000, 40.000, "/m/02qldy,/m/05zppz,/m/09x0r"
-J2vxUyx-H8, 30.000, 40.000, "/m/02qldy,/m/05zppz,/m/09x0r"
-J5svzeKT1I, 30.000, 40.000, "/m/02qldy,/m/05zppz,/m/09x0r"
-J7V0nrJZmY, 30.000, 40.000, "/m/02qldy,/m/05zppz,/m/09x0r"
-J9pNSPdDs0, 30.000, 40.000, "/m/05zppz,/m/09x0r"
-JAl0GYamf8, 30.000, 40.000, "/m/02qldy,/m/05zppz,/m/09x0r"
-JDu_58J-vY, 30.000, 40.000, "/m/02qldy,/m/05zppz,/m/09x0r"
-JF5hq9AmHM, 30.000, 40.000, "/m/02qldy,/m/05zppz,/m/09x0r"
-JH5vfviy4A, 30.000, 40.000, "/m/02qldy,/m/05zppz,/m/09x0r"
-JI0k333MzA, 1.000, 11.000, "/m/02qldy,/m/05zppz,/m/09x0r"
-JNhHg4hhg4, 30.000, 40.000, "/m/02qldy,/m/05zppz,/m/09x0r"
-JOMOpYnFRI, 30.000, 40.000, "/m/02qldy,/m/05zppz,/m/09x0r"
-JPKgtYo0PY, 30.000, 40.000, "/m/02qldy,/m/05zppz,/m/09x0r"
-JTqBXPtpI4, 30.000, 40.000, "/m/02qldy,/m/05zppz,/m/09x0r"
-JUuusKSxxQ, 30.000, 40.000, "/m/04rlf,/m/05zppz,/m/09x0r"
-JZQwilSX9k, 30.000, 40.000, "/m/02qldy,/m/05zppz,/m/09x0r"
-J_mFjrsMlo, 40.000, 50.000, "/m/05zppz"
-JePNrcye2Y, 30.000, 40.000, "/m/02qldy,/m/05zppz,/m/09x0r"
